-1 1 1.53965
-1 2 1.54889
-1 4 2.67789
-1 5 2.73543
-1 6 2.80737
-1 7 2.71051
-1 8 2.45785
-1 9 3.63936
-1 10 3.20722
-1 11 2.9987
-1 12 2.8306
-1 13 3.8742
-1 14 2.86849
-1 15 3.38167
-1 16 2.69871
-1 17 3.35891
-1 18 1.5485
-1 19 3.06328
-1 20 2.89778
-2 1 2.62605
-2 2 2.39961
-2 3 2.49681
-2 4 1.12177
-2 5 2.55296
-2 6 3.1849
-2 7 2.30254
-2 9 2.71464
-2 10 2.03233
-2 11 3.249
-2 13 1.82971
-2 14 2.43734
-2 15 3.50025
-2 16 1.87533
-2 17 3.0545
-2 18 1.17915
-2 19 1.23626
-3 1 0.944287
-3 2 1.30236
-3 3 2.55065
-3 4 1.35751
-3 5 1.78459
-3 6 1.98331
-3 8 2.10977
-3 9 1.57588
-3 11 2.53848
-3 12 2.98521
-3 13 2.04495
-3 14 3.29383
-3 15 2.92704
-3 16 3.03605
-3 18 2.79801
-3 19 2.76493
-3 20 2.91126
-4 1 0.950521
-4 3 1.57767
-4 4 2.20538
-4 5 1.31558
-4 9 2.40597
-4 10 2.95657
-4 11 2.17044
-4 12 2.21958
-4 13 1.2799
-4 14 1.77403
-4 15 1.70121
-4 16 1.20904
-4 17 2.78167
-4 19 2.98369
-4 20 3.35957
-4 21 2.06911
-4 22 0.885121
-4 23 1.48375
-4 24 1.58422
-4 25 1.85094
-4 26 1.9224
-5 1 1.16625
-5 2 0.8213
-5 3 1.04467
-5 4 0.745606
-5 5 1.17477
-5 6 1.02362
-5 7 1.05968
-5 8 0.939473
-5 9 1.08161
-5 11 1.09199
-5 12 1.00778
-5 13 0.875285
-5 14 0.960741
-5 15 0.937188
-5 16 0.663186
-5 17 1.06712
-5 18 0.604567
-5 19 0.940426
-5 20 1.29947
-5 21 1.17363
-5 22 1.25938
-5 23 1.04041
-5 24 1.10406
-5 25 1.36858
-5 26 0.999049
-5 27 1.2502
-5 28 1.35941
-5 29 1.22616
-5 30 1.19073
-5 31 0.721567
-5 32 1.11797
-5 33 0.99051
-5 34 0.82124
-5 35 1.13609
-5 36 1.02434
-6 1 1.09465
-6 2 0.80532
-6 3 1.04962
-6 4 0.895209
-6 5 1.1446
-6 6 0.888942
-6 7 1.09065
-6 8 1.05383
-6 9 1.08563
-6 10 0.862476
-6 11 1.16456
-6 12 0.926038
-6 13 0.897506
-6 14 1.05881
-6 15 1.04413
-6 16 1.07612
-6 17 1.02267
-6 18 0.959741
-6 19 0.938743
-6 20 1.0475
-6 21 0.529502
-6 22 1.04439
-6 23 0.964108
-6 24 0.953476
-6 25 0.776502
-6 26 0.843958
-6 27 0.909917
-6 28 0.979982
-6 29 0.855356
-6 30 0.960989
-6 31 0.846623
-6 32 1.03195
-6 33 1.02717
-6 34 1.00049
-6 35 1.02335
-6 36 1.06113
-7 1 1.05993
-7 2 0.920753
-7 3 0.832353
-7 4 0.996571
-7 5 0.987642
-7 6 0.933851
-7 7 0.967141
-7 8 0.699399
-7 9 0.899537
-7 10 0.843425
-7 11 0.779668
-7 12 0.935325
-7 13 0.9069
-7 14 0.552478
-7 15 0.935564
-7 16 0.990669
-7 18 0.895158
-7 19 0.643596
-7 20 0.910637
-7 21 1.01509
-7 22 1.01436
-7 23 0.903503
-7 24 0.938839
-7 25 0.945037
-7 26 0.795967
-7 27 0.758838
-7 29 0.718715
-7 30 0.903976
-7 31 0.858868
-7 32 1.22826
-7 33 0.816969
-7 34 0.924522
-7 35 0.942406
-7 36 1.32587
-8 2 0.837327
-8 4 0.794953
-8 6 0.814371
-8 7 1.21042
-8 8 0.971535
-8 9 1.13998
-8 10 0.909049
-8 11 1.08754
-8 12 0.960629
-8 13 0.727056
-8 14 0.854633
-8 15 0.865865
-8 16 0.862439
-8 17 1.09414
-8 18 0.945816
-8 19 0.965018
-8 20 1.07646
-8 22 0.91309
-8 23 0.930052
-8 24 0.859227
-8 25 0.844333
-8 26 0.951032
-8 27 1.05933
-8 28 1.16271
-8 29 0.847644
-8 30 0.74959
-8 31 1.07875
-8 32 0.923536
-8 33 1.04789
-8 34 0.815293
-8 35 1.01722
-8 36 0.969774
-9 3 1.00873
-9 4 0.517331
-9 6 0.911621
-9 7 0.872254
-9 8 0.876975
-9 9 0.76783
-9 10 0.990365
-9 11 0.826399
-9 12 0.917368
-9 13 0.973274
-9 14 0.877822
-9 15 0.905589
-9 16 0.856259
