-1 1 0.972498
-1 2 0.626539
-1 4 0.734393
-1 5 0.90842
-1 6 0.809426
-1 7 1.12862
-1 8 1.02373
-1 9 1.10318
-1 10 0.946223
-1 11 0.721019
-1 12 0.684873
-1 13 0.899947
-1 14 0.931206
-1 15 0.917691
-1 16 0.838142
-1 17 0.671154
-1 18 0.574198
-1 19 0.697741
-1 20 0.859626
-2 1 0.836081
-2 2 0.618762
-2 3 0.553821
-2 4 0.590334
-2 5 0.908628
-2 6 0.69709
-2 7 1.10918
-2 9 1.01793
-2 10 0.995647
-2 11 0.693031
-2 13 0.784427
-2 14 0.775498
-2 15 0.854557
-2 16 1.02218
-2 17 0.611784
-2 18 0.537967
-3 2 0.914888
-3 3 0.842784
-3 4 1.05677
-3 5 1.37078
-3 6 1.10025
-3 8 0.683403
-3 9 0.667098
-3 11 0.806929
-3 12 1.00931
-3 14 0.866768
-3 15 0.664603
-3 16 0.646076
-3 18 0.955972
-3 19 0.802639
-3 20 0.684905
-4 1 0.374196
-4 3 0.954317
-4 4 0.89466
-4 5 1.02033
-4 8 0.951263
-4 9 0.733991
-4 10 0.71869
-4 11 0.727058
-4 12 0.897395
-4 13 0.923356
-4 14 0.901398
-4 15 0.750968
-4 16 0.654825
-4 17 0.670224
-4 19 1.07082
-4 20 0.964271
-5 1 1.12506
-5 2 1.2137
-5 3 1.34706
-5 4 1.16936
-5 5 2.4876
-5 6 0.934666
-5 7 0.677707
-5 8 0.777646
-5 9 0.699509
-5 11 0.624108
-5 12 0.835482
-5 13 1.12293
-5 14 0.839423
-5 15 1.0132
-5 16 0.976374
-5 17 1.31163
-5 18 1.34752
-5 19 1.383
-5 20 1.23779
-5 21 1.36565
-5 22 1.3247
-5 23 0.935461
-5 24 0.945992
-5 25 0.722862
-5 26 0.82901
-5 27 0.800287
-5 28 0.840188
-5 29 0.838454
-5 30 1.05973
-5 32 1.13313
-5 33 1.20933
-5 34 1.28322
-5 35 0.66895
-5 36 0.74255
-6 1 1.13985
-6 2 1.33205
-6 3 1.99438
-6 4 1.28367
-6 5 1.21993
-6 6 0.759559
-6 7 0.712903
-6 8 0.672844
-6 9 0.665641
-6 10 0.614904
-6 11 0.865925
-6 12 1.0484
-6 13 0.906393
-6 14 0.833647
-6 15 0.921139
-6 16 1.14404
-6 17 1.20673
-6 18 1.44372
-6 19 1.32869
-6 20 1.07272
-6 22 0.956448
-6 23 0.85018
-6 24 0.725998
-6 25 0.603015
-6 26 0.548503
-6 27 0.535742
-6 28 0.613945
-6 29 0.818028
-6 30 0.846974
-6 31 1.2742
-6 32 1.11834
-6 33 1.15261
-6 34 1.02787
-6 35 0.958847
-6 36 0.774282
-7 1 1.41782
-7 2 1.18645
-7 3 1.21859
-7 4 1.02193
-7 5 0.865624
-7 6 0.663682
-7 7 0.763044
-7 8 0.793156
-7 9 0.724897
-7 10 0.7402
-7 11 1.12115
-7 12 1.22422
-7 13 1.07024
-7 15 1.29895
-7 16 1.43651
-7 17 1.24856
-7 18 1.36457
-7 19 1.66406
-7 20 1.25852
-7 21 1.25921
-7 22 1.07928
-7 23 0.776744
-7 24 0.902105
-7 25 0.799586
-7 26 0.861808
-7 27 1.42298
-7 29 1.15891
-7 30 1.11774
-7 31 1.15496
-7 32 1.15751
-7 33 1.2243
-7 34 1.20111
-7 35 1.00971
-7 36 0.931786
-8 2 1.23298
-8 4 0.959498
-8 6 0.693417
-8 7 0.651349
-8 8 0.896264
-8 9 0.704744
-8 10 0.8795
-8 11 1.13581
-8 12 0.859856
-8 13 0.910796
-8 14 0.744443
-8 15 1.11556
-8 16 1.41695
-8 17 1.4484
-8 18 1.66273
-8 19 1.25541
-8 20 1.45672
-8 22 1.18404
-8 23 0.926176
-8 24 0.798512
-8 25 0.747789
-8 26 0.742739
-8 27 0.80211
-8 28 0.884352
-8 29 0.902436
-8 30 1.13953
-8 31 1.1884
-8 32 1.30189
-8 34 1.3042
-8 35 1.01244
-8 36 1.1832
-9 3 1.57689
-9 4 0.988251
-9 6 0.625871
-9 7 0.633859
-9 8 0.629036
-9 9 0.613073
-9 10 0.777145
-9 11 0.880136
-9 12 0.853403
-9 13 0.985268
-9 14 0.860542
-9 15 1.10787
-9 16 1.06586
-9 17 1.20809
-9 18 1.59334
-9 19 1.22058
-9 20 1.19269
-9 21 1.24773
-9 22 0.993002
-9 23 0.691347
-9 24 0.793537
-9 25 0.672744
-9 26 0.758689
-9 27 0.826324
-9 28 0.932114
-9 29 0.844099
-9 30 1.02848
-9 31 1.00675
-9 32 0.960709
-9 33 1.2739
-9 34 0.948696
-10 2 0.978588
-10 3 0.812484
-10 4 0.541615
-10 5 0.680634
-10 6 0.606786
-10 7 0.707775
-10 8 0.704436
-10 9 0.782497
-10 10 0.959279
-10 11 0.853665
-10 12 1.2551
-10 13 1.04386
-10 14 1.27864
-10 15 1.46576
-10 16 1.31724
-10 17 1.49565
-10 18 1.3913
-10 19 1.25431
-10 20 1.01178
-10 21 0.921291
-10 22 0.819827
-10 23 0.874278
-10 24 0.647476
-10 25 0.73292
-10 26 0.519208
-10 27 0.96829
-10 28 0.990248
-10 29 1.11876
-10 30 1.1889
-10 31 1.06737
-10 32 1.28878
-10 33 1.02644
-10 34 1.15683
-10 35 0.839433
-10 36 0.886314
-11 9 1.34697
-11 10 1.03619
-11 11 0.764108
-11 12 0.758622
-11 13 1.0367
-11 14 1.07548
-11 15 0.939819
-11 16 2.0486
-11 17 1.38936
-11 18 1.42623
-11 19 1.0472
-11 20 0.811559
-11 21 0.847277
-11 22 1.15717
-11 23 1.20388
-11 24 1.76315
-11 26 0.946477
-11 27 0.897399
-11 28 1.08998
-11 29 1.26494
-11 30 1.28796
-11 31 1.35335
-11 32 0.886744
-11 33 0.651096
-11 34 0.740168
-12 11 1.57616
-12 12 0.793066
-12 14 0.664766
-12 15 0.916583
-12 16 0.929522
-12 17 0.95583
-12 18 1.46328
-12 19 1.60086
-12 20 1.26023
-12 23 0.783411
-12 25 1.32823
-12 26 1.36129
-12 27 1.23523
-12 28 0.994889
-12 29 0.766143
-12 30 0.850983
-12 31 1.33002
-12 34 1.05602
-13 9 1.9761
-13 10 1.2006
-13 11 1.18757
-13 12 0.700079
-13 16 7.69028
-13 18 1.92765
-13 19 1.07337
-13 21 0.84802
-13 22 0.665322
-13 24 0.905856
-13 25 1.17001
-13 27 1.36817
-13 28 0.755504
-13 29 4.31755
-13 34 0.678027
-14 1 0.885755
-14 3 1.46898
-14 4 1.4549
-14 5 1.32161
-14 6 1.00675
-14 7 0.682547
-14 8 0.665447
-14 9 0.744684
-14 11 0.955106
-14 12 1.09241
-14 13 1.05763
-14 15 1.1868
-14 17 1.40443
-14 20 1.17333
-14 22 0.807294
-14 23 0.795022
-14 24 0.710041
-14 26 0.861337
-14 28 1.07269
-14 29 1.34221
-14 30 1.20028
-14 31 1.03443
-14 32 0.920464
-14 33 0.77054
-14 34 0.619608
-14 36 0.997593
-14 37 1.91631
-14 38 1.15202
-14 39 1.47006
-14 40 1.25094
-14 41 0.664717
-14 42 0.492662
-15 1 1.29466
-15 2 1.17468
-15 6 1.16803
-15 7 0.738011
-15 8 0.704255
-15 9 0.765199
-15 10 0.808821
-15 11 0.807841
-15 12 0.994794
-15 14 0.611631
-15 15 0.703667
-15 16 1.05527
-15 17 1.20307
-15 18 0.642376
-15 19 1.41268
-15 22 0.886753
-15 23 0.718464
-15 25 1.0152
-15 26 0.968075
-15 27 1.14075
-15 28 1.11083
-15 29 1.00176
-15 30 1.18306
-15 31 1.14341
-15 32 0.9121
-15 34 0.788375
-15 35 0.678692
-15 37 0.795116
-15 38 0.892293
-15 40 0.87984
-15 41 0.806759
-15 42 0.685846
-16 1 2.5454
-16 3 0.671619
-16 5 0.771186
-16 6 0.991166
-16 7 0.799379
-16 8 0.94004
-16 9 1.43845
-16 11 1.41051
-16 12 1.41657
-16 13 1.44021
-16 14 1.32965
-16 15 1.0949
-16 18 0.631434
-16 19 0.804587
-16 22 1.10676
-16 23 1.22601
-16 24 1.31934
-16 26 1.08429
-16 27 0.876825
-16 28 0.775872
-16 29 0.644203
-16 30 0.791978
-16 32 0.857056
-16 33 1.05974
-16 35 0.852034
-16 36 0.699561
-16 37 0.614173
-16 38 0.487215
-16 40 0.39059
-16 41 0.48031
-16 42 0.40353
-18 1 3.72975
-18 13 1.4229
-18 15 0.922582
-18 16 0.925686
-18 17 0.80299
-18 18 0.726558
-18 19 0.746846
-18 21 0.989568
-18 22 1.02993
-18 23 1.1229
-18 26 1.18298
-18 27 1.34426
-18 28 0.871311
