-1 1 600
-1 2 500
-1 4 500
-1 5 500
-1 6 600
-1 7 650
-1 8 700
-1 9 700
-1 10 700
-1 11 700
-1 12 700
-1 13 700
-1 14 700
-1 15 700
-1 16 700
-1 17 700
-1 18 700
-1 19 700
-1 20 700
-2 1 550
-2 2 600
-2 3 600
-2 4 700
-2 5 600
-2 6 700
-2 7 700
-2 9 700
-2 10 700
-2 11 700
-2 13 700
-2 14 700
-2 15 700
-2 16 700
-2 17 700
-2 18 700
-2 19 700
-3 2 550
-3 3 550
-3 4 550
-3 5 550
-3 6 550
-3 8 550
-3 9 550
-3 11 650
-3 12 650
-3 14 650
-3 15 650
-3 16 650
-3 18 650
-3 19 650
-3 20 650
-4 1 550
-4 3 550
-4 4 550
-4 5 550
-4 8 550
-4 9 550
-4 10 700
-4 11 700
-4 12 700
-4 13 700
-4 14 700
-4 15 700
-4 16 700
-4 17 700
-4 19 700
-4 20 700
-5 1 600
-5 2 600
-5 3 600
-5 4 600
-5 5 600
-5 6 600
-5 7 600
-5 8 600
-5 9 700
-5 11 700
-5 12 700
-5 13 700
-5 14 700
-5 15 700
-5 16 700
-5 17 700
-5 18 700
-5 19 700
-5 20 700
-5 21 700
-5 22 700
-5 23 700
-5 24 700
-5 25 700
-5 26 700
-5 27 700
-5 28 700
-5 29 700
-5 30 700
-5 32 700
-5 33 700
-5 34 700
-5 35 700
-5 36 700
-6 1 600
-6 2 600
-6 3 600
-6 4 600
-6 5 600
-6 6 600
-6 7 600
-6 8 600
-6 9 700
-6 10 700
-6 11 700
-6 12 700
-6 13 700
-6 14 700
-6 15 700
-6 16 700
-6 17 700
-6 18 700
-6 19 700
-6 20 700
-6 22 700
-6 23 700
-6 24 700
-6 25 700
-6 26 700
-6 27 700
-6 28 700
-6 29 700
-6 30 700
-6 31 700
-6 32 700
-6 33 700
-6 34 700
-6 35 700
-6 36 700
-7 1 600
-7 2 600
-7 3 600
-7 4 600
-7 5 600
-7 6 600
-7 7 600
-7 8 600
-7 9 650
-7 10 650
-7 11 650
-7 12 650
-7 13 650
-7 14 650
-7 15 650
-7 16 650
-7 17 700
-7 18 700
-7 19 700
-7 20 700
-7 21 700
-7 22 700
-7 23 700
-7 24 700
-7 25 700
-7 26 700
-7 27 700
-7 29 700
-7 30 700
-7 31 700
-7 32 700
-7 33 700
-7 34 700
-7 35 700
-7 36 700
-8 2 600
-8 4 600
-8 6 600
-8 7 600
-8 8 600
-8 9 700
-8 10 700
-8 11 700
-8 12 700
-8 13 700
-8 14 700
-8 15 700
-8 16 700
-8 17 700
-8 18 700
-8 19 700
-8 20 700
-8 22 700
-8 23 700
-8 24 700
-8 25 700
-8 26 700
-8 27 700
-8 28 700
-8 29 700
-8 30 700
-8 31 700
-8 32 700
-8 33 700
-8 34 700
-8 35 700
-8 36 700
-9 3 600
-9 4 600
-9 6 600
-9 7 600
-9 8 600
-9 9 600
-9 10 600
-9 11 700
-9 12 700
-9 13 700
-9 14 700
-9 15 700
-9 16 700
-9 17 700
-9 18 700
-9 19 700
-9 20 700
-9 21 700
-9 22 700
-9 23 700
-9 24 700
-9 25 700
-9 26 700
-9 27 700
-9 28 700
-9 29 700
-9 30 700
-9 31 700
-9 32 700
-9 33 700
-9 34 700
-10 2 600
-10 3 600
-10 4 600
-10 5 600
-10 6 600
-10 7 600
-10 8 600
-10 9 700
-10 10 700
-10 11 700
-10 12 700
-10 13 700
-10 14 700
-10 15 700
-10 16 700
-10 17 700
-10 18 700
-10 19 700
-10 20 700
-10 21 700
-10 22 700
-10 23 700
-10 24 700
-10 25 700
-10 26 700
-10 27 700
-10 28 700
-10 29 700
-10 30 700
-10 31 700
-10 32 700
-10 33 700
-10 34 700
-10 35 700
-10 36 700
-11 5 700
-11 6 600
-11 7 600
-11 8 700
-11 9 500
-11 10 600
-11 11 600
-11 12 600
-11 13 600
-11 14 600
-11 15 800
-11 16 600
-11 17 700
-11 18 700
-11 19 700
-11 20 700
-11 21 700
-11 22 700
-11 23 700
-11 24 700
-11 26 700
-11 27 700
-11 28 700
-11 29 700
-11 30 700
-11 31 700
-11 32 900
-11 33 900
-11 34 900
-11 35 900
-11 36 900
-11 37 700
-11 38 900
-11 39 900
-11 40 900
-11 41 900
-11 42 900
-12 1 500
-12 3 500
-12 4 500
-12 5 500
-12 6 500
-12 7 500
-12 9 700
-12 11 700
-12 12 700
-12 13 700
-12 14 700
-12 15 700
-12 16 700
-12 17 700
-12 18 700
-12 19 700
-12 20 700
-12 22 700
-12 23 700
-12 24 800
-12 25 700
-12 26 700
-12 27 700
-12 28 700
-12 29 800
-12 30 700
-12 31 700
-12 32 700
-12 33 800
-12 34 900
-12 35 900
-12 36 900
-12 37 900
-12 38 900
-12 39 900
-12 40 900
-12 41 900
-12 42 800
-13 4 500
-13 5 500
-13 6 500
-13 7 500
-13 8 500
-13 9 700
-13 10 700
-13 11 700
-13 12 700
-13 13 700
-13 16 700
-13 18 700
-13 19 700
-13 21 800
-13 22 700
-13 23 800
-13 24 800
-13 25 800
-13 26 800
-13 27 800
-13 28 700
-13 29 800
-13 31 800
-13 33 800
-13 34 800
-13 35 700
-13 37 700
-13 39 700
-13 40 700
-13 42 700
-14 1 700
-14 3 700
-14 4 700
-14 5 700
-14 6 700
-14 7 700
-14 8 800
-14 9 800
-14 11 800
-14 12 800
-14 13 800
-14 15 800
-14 16 700
-14 17 800
-14 20 700
-14 22 700
-14 23 700
-14 24 700
-14 26 700
-14 28 700
-14 29 700
-14 30 800
-14 31 800
-14 32 800
-14 33 800
-14 34 700
-14 36 700
-14 37 800
-14 38 700
-14 39 700
-14 40 800
-14 41 700
-14 42 700
-15 1 700
-15 2 650
-15 4 700
-15 6 650
-15 7 700
-15 8 700
-15 9 700
-15 10 700
-15 11 700
-15 12 700
-15 14 700
-15 15 700
-15 16 700
-15 17 700
-15 18 700
-15 19 700
-15 22 800
-15 23 800
-15 25 800
-15 26 800
-15 27 800
-15 28 700
-15 29 800
-15 30 800
-15 31 800
-15 32 800
-15 34 800
-15 35 800
-15 36 800
-15 37 800
-15 38 800
-15 40 800
-15 41 900
-15 42 900
-16 1 700
-16 3 700
-16 5 700
-16 6 700
-16 7 700
-16 8 700
-16 9 700
-16 10 700
-16 11 700
-16 12 700
-16 13 700
-16 14 700
-16 15 700
-16 18 700
-16 19 700
-16 22 800
-16 23 800
-16 24 800
-16 25 800
-16 26 800
-16 27 800
-16 28 800
-16 29 800
